Case Numbers,Total Records by Case,Project Name,Net Units,Block Lot,Min Filed,Max Action,Allowed Height,Plan Area,Case Decision Date,Case Decision,Q4 Report Status,Last Planning Suffix,Last Planning Action,Days,EP Complete,EP Interim,EP Open,Cat Ex 32,CPE,Neg Dec,EIR,E,C,V,X,D,A,R,Total,Diff,Multiple,Cancelled Planning,Cancelled BP,In Current Planning,BP Reinstated,BP Issued,Occupancy Permit,Planning Approved,Case # in Q4 Report,Blocklot in Q4 Report,In Q4 Report,Possibly Missing Data,Final Status,Case Year,Filing Year,Action Year,Should Be,Reason,Project Size Class
2000.0040,1,5 masonic av/2715 geary blv,57,#N/A,1/5/2000,4/19/2007,#N/A,#N/A,,Cancelled,0,E,Cancelled,2661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2000,2000,2007,,,Large
2000.1040,2,121 liberty st,1,#N/A,2/3/2000,8/11/2011,#N/A,#N/A,,,0,E,Cancelled,4207,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2000,2000,2011,,,Small
2000.1215,2,48 tehama st,63,#N/A,11/20/2000,8/10/2011,#N/A,#N/A,9/13/2001,Approved,BP Filed,E,Cancelled,3915,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,Cancelled,2000,2000,2011,Cancelled,,Large
2000.6130,4,427 battery st,23,#N/A,11/1/2000,1/1/2011,#N/A,#N/A,4/26/2001,Approved,0,V,Approved,3713,1,0,0,0,0,0,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2000,2000,2011,,,Medium
2000.6180,3,801 brannan/1 henry adams street,781,#N/A,6/19/2000,1/31/2013,#N/A,#N/A,8/5/2009,Approved,0,E,Approved,4609,2,0,0,0,0,0,2,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2000,2000,2013,,,Large
2001.0249,4,605 kearny st,1,#N/A,3/14/2001,2/12/2007,#N/A,#N/A,2/12/2007,Approved,CONSTRUCTION,V,Approved,2161,1,0,0,0,0,1,0,1,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,Approved,2001,2001,2007,,,Small
2008.1328,1,1 franklin st,35,0837003,12/1/2008,7/16/2009,85,1,3/16/2009,CEQA,BP Filed,E,EP Complete,227,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,Approved,2008,2008,2009,,,Medium
2002.0133,5,545 sansome st,305,0207033,2/6/2002,4/20/2010,200,0,5/25/2006,,0,E,EP Complete,2995,1,0,0,0,0,0,1,1,1,1,1,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,0,0,Cancelled,2002,2002,2010,,,Large
2002.0333,2,270 valencia st,28,3533009,4/2/2002,5/15/2003,50,1,5/15/2003,Approved,0,C,Approved,408,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2002,2002,2003,,,Medium
2010.0102,1,1 franklin st,40,0837003,2/19/2010,4/6/2010,85,1,4/6/2010,Approved,BP Filed,V,Approved,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,Approved,2010,2010,2010,,,Medium
2002.1020,3,2140 market st,28,#N/A,9/23/2002,1/30/2007,#N/A,#N/A,11/12/2002,Approved,0,E,EP Interim,1590,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,Approved,2002,2002,2007,Approved,,Medium
2002.1156,1,1140 howard street,32,#N/A,11/13/2002,1/30/2007,#N/A,#N/A,3/27/2003,Withdrawn,0,E,Cancelled,1539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2002,2002,2007,,,Medium
2002.1302,2,2235 03rd st,141,4058010,12/24/2002,8/14/2008,68,1,7/11/2006,,0,X,Approved,2060,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2002,2002,2008,,,Large
2003.0262,5,1455 market st,450,3507039,3/10/2003,2/18/2009,150,1,7/20/2005,Approved,BP ISSUED,E,EP Complete,2172,1,0,0,0,0,0,1,1,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1,1,0,Approved,2003,2003,2009,,,Large
2003.0454,1,3433 third street,130,#N/A,4/22/2003,8/10/2011,#N/A,#N/A,,,0,E,Cancelled,3032,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2003,2003,2011,,,Large
2003.0527,3,1000 16th street,450,3833001,5/9/2003,10/15/2012,68,1,7/13/2012,Approved,PL APPROVED,R,EP Complete,3447,2,0,0,0,0,0,1,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,1,1,0,Approved,2003,2003,2012,,,Large
2003.0760,2,1451 mason st,9,#N/A,7/10/2003,2/21/2008,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,1687,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Open,2003,2003,2008,,,Small
2003.1026,3,2401 harrison st,9,#N/A,9/29/2003,1/22/2009,#N/A,#N/A,11/1/2005,CEQA,0,C,Cancelled,1942,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2003,2003,2009,,,Small
2003.1052,1,hunters view/ middle point rd,158,#N/A,10/2/2003,7/27/2007,#N/A,#N/A,,Cancelled,0,E,Cancelled,1394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2003,2003,2007,,,Large
2003.1194,1,346 09th st,58,#N/A,5/25/2005,3/26/2008,#N/A,#N/A,5/27/2004,Withdrawn,0,E,Withdrawn,1036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Cancelled,2003,2005,2008,,,Large
2003.1234,2,1461 pine st,35,#N/A,12/1/2003,5/12/2010,#N/A,#N/A,,Approved,0,V,Approved,2354,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2003,2003,2010,,,Medium
2003.1287,3,200 dolores street,13,3557063,12/17/2003,6/29/2010,40,1,6/23/2010,Approved,0,D,Unclear,2386,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2003,2003,2010,,,Medium
2004.0073,1,2632 cabrillo st,2,1617018,1/23/2004,6/7/2007,40,0,6/7/2007,Disapproved,0,D,Approved,1231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,Cancelled,,Small
2004.0093,5,san francisco overlook (a.k.a 599 c,34,2636025,1/27/2004,3/7/2013,40,0,3/7/2013,Approved,PL Approved,E,EP Complete,3327,3,0,0,0,0,0,2,3,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2013,,,Medium
2004.0113,3,520 balboa st,2,1549021,2/3/2004,5/22/2008,40,0,5/22/2008,Cancelled,0,D,Withdrawn,1570,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Small
2004.0328,2,949 market st,242,#N/A,2/25/2004,2/14/2008,#N/A,#N/A,9/6/2005,Withdrawn,0,C,Withdrawn,1450,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Large
2004.0332,1,1301 market st,322,#N/A,4/12/2004,7/27/2007,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,1201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,,,Large
2004.0339,2,1800 van ness ave.,62,0619009,4/13/2004,10/3/2011,80,0,1/25/2007,Approved,PL Approved,E,EP Complete,2729,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,Approved,2004,2004,2011,,,Large
2004.0442,1,865 post st,18,#N/A,5/11/2004,10/14/2008,#N/A,#N/A,,,0,E,Cancelled,1617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Medium
2004.0482,2,5400 geary bl,39,1450007,5/19/2004,4/25/2013,40,0,4/25/2013,Approved,BP Filed,C,Approved,3263,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,Approved,2004,2004,2013,,,Medium
2004.0525,3,1800 mission st,207,#N/A,6/2/2004,5/25/2007,#N/A,#N/A,5/25/2007,Withdrawn,0,C,Withdrawn,1087,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,,,Large
2006.0867,1,1011 tennessee st,2,#N/A,7/20/2006,3/12/2007,#N/A,#N/A,,Cancelled,0,E,Cancelled,235,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2006,2006,2007,,,Small
2004.0549,1,1836 noriega st,1,2024027,6/10/2004,2/5/2009,40,0,2/5/2009,Approved,0,C,Approved,1701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2004,2004,2009,,,Small
2007.1014,4,1011 tennessee st,3,4108003G,9/6/2007,12/11/2008,50,1,,Approved,0,V,Approved,462,1,0,0,0,0,0,0,1,1,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,Approved,2007,2007,2008,,,Small
2004.0588,3,255 07th st,46,3731126,6/23/2004,7/7/2007,40,1,6/7/2007,Approved,0,E,EP Complete,1109,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2004,2004,2007,,,Medium
2004.0648,2,1025 tennessee st,12,#N/A,7/13/2004,3/30/2009,#N/A,#N/A,,Withdrawn,0,C,Withdrawn,1721,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2009,,,Medium
2004.0665,3,1174-1178 folsom street,26,#N/A,7/19/2004,12/13/2013,#N/A,#N/A,12/13/2013,Cancelled,0,D,Cancelled,3434,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2013,,,Medium
2004.0674,1,1875 mission st,110,#N/A,7/20/2004,10/26/2009,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,1924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2009,,,Large
2004.0675,1,1801 mission st,36,#N/A,7/20/2004,10/26/2009,#N/A,#N/A,,Withdrawn,BP Filed,E,Withdrawn,1924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Cancelled,2004,2004,2009,,,Medium
2004.0736,1,2564 sutter st,2,#N/A,7/17/2006,8/13/2007,#N/A,#N/A,,Cancelled,0,D,Approved,392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Cancelled,2004,2006,2007,Cancelled,,Small
2004.0764,2,1634 pine st,250,0647007,8/3/2004,10/12/2010,130,0,4/3/2007,Cancelled,PL FILED,C,Cancelled,2261,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,Cancelled,2004,2004,2010,,,Large
2004.0773,3,55 laguna street,450,0857001,8/4/2004,3/4/2008,40,1,3/4/2008,,0,E,EP Complete,1308,1,0,0,0,0,0,1,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,Open,2004,2004,2008,,,Large
2004.0777,2,461 02nd st,1,#N/A,8/5/2004,5/8/2007,#N/A,#N/A,5/8/2007,Cancelled,0,C,Cancelled,1006,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,,,Small
2004.1007,5,1066 market st,255,#N/A,9/29/2004,12/14/2009,#N/A,#N/A,,Cancelled,0,R,Cancelled,1902,0,0,0,0,0,0,0,1,1,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2009,,,Large
2004.0872,1,1740 17th street,103,#N/A,8/31/2004,3/27/2009,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,1669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2009,,,Large
2013.1753,1,1066 market st,330,0350003,2/12/2014,,120,0,,,0,E,No Action/Open,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Open,2013,2014,,,,Large
2004.0890,3,1868 van ness av,35,0619012,9/2/2004,6/22/2007,80,0,6/7/2007,Approved,0,V,Approved,1023,0,0,1,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2004,2004,2007,,,Medium
2004.0891,2,899 valencia st,18,3596113,9/2/2004,6/16/2011,55,1,5/26/2011,Approved,PL Approved,E,EP Complete,2478,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2011,,,Medium
2004.0914,2,793 south van ness av,22,3591024,9/13/2004,2/14/2008,55,1,,CEQA,PL Filed,C,Approved,1249,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2008,,,Medium
2004.0933,1,900 innes ave,128,#N/A,9/17/2004,1/22/2014,#N/A,#N/A,,Cancelled,0,E,Withdrawn,3414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2014,,,Large
2004.0944,2,1489 valencia st,8,#N/A,9/23/2004,3/13/2007,#N/A,#N/A,,,0,C,Cancelled,901,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,,,Small
2004.0946,2,1717 17th st,41,3980007,9/23/2004,7/15/2010,40,1,7/15/2010,Approved,PL Approved,C,Approved,2121,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2010,,,Medium
2004.0976,3,376 castro street,24,2623006,9/28/2004,8/2/2012,65,0,8/2/2012,Approved,BP Filed,V,Approved,2865,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2012,,,Medium
2004.0999,1,251 06th st,83,#N/A,9/29/2004,7/13/2009,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,1748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2009,,,Large
2004.1000,1,1240 minnesota st,27,#N/A,9/29/2004,1/19/2011,#N/A,#N/A,,,0,E,Cancelled,2303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2011,,,Medium
2004.1004,2,1150 16th street,15,3821007,9/29/2004,5/20/2013,68,1,,Approved,BP Filed,E,EP Complete,3155,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2004,2004,2013,,,Medium
2004.1005,3,907 post st,6,#N/A,9/29/2004,8/30/2007,#N/A,#N/A,,Cancelled,0,C,Withdrawn,1065,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2007,,,Small
2007.1059,1,1201 pacific av,6,0183001,9/12/2007,4/24/2009,40,0,,Withdrawn,0,C,Withdrawn,590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2007,2007,2009,,,Small
2004.1018,1,217 02nd st,73,3736095,9/30/2004,2/7/2008,350,1,,Withdrawn,0,E,Withdrawn,1225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Large
2004.1031,3,601 crescent way,410,4991240,10/1/2004,3/1/2007,165,0,3/1/2007,Approved,0,C,Approved,881,1,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2004,2004,2007,,,Large
2004.1052,1,4811 mission street,3,#N/A,10/7/2004,1/24/2008,#N/A,#N/A,1/24/2008,Withdrawn,0,C,Withdrawn,1204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Small
2004.1094,2,golden gate park stables,1,1700001,10/20/2004,11/15/2007,0,0,,,0,E,EP Complete,1121,2,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2004,2004,2007,,,Small
2004.1095,1,800 hudson avenue,1611,#N/A,10/20/2004,2/1/2008,#N/A,#N/A,,Withdrawn,0,E,Cancelled,1199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Large
2004.1245,3,300 grant ave.,66,0287013,12/1/2004,8/12/2008,130,0,7/10/2008,Approved,PL Approved,E,EP Complete,1350,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,Approved,2004,2004,2008,,,Large
2004.1276,1,111 townsend st,34,#N/A,12/14/2004,10/20/2012,#N/A,#N/A,,Withdrawn,0,E,Withdrawn,2867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2012,,,Medium
2004.1344,2,1946 van ness av,36,#N/A,12/30/2004,9/2/2008,#N/A,#N/A,9/2/2008,Cancelled,0,C,Cancelled,1342,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2004,2004,2008,,,Medium
2005.0030,2,3400 cesar chavez st,60,6569004,1/11/2005,5/21/2007,50,0,4/19/2007,,0,E,Appealed,860,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2007,,,Large
2005.0041,3,460 bryant st,50,#N/A,1/12/2005,10/27/2011,#N/A,#N/A,,,0,E,Cancelled,2479,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2011,,,Large
2005.0062,1,1 henry adams st,212,#N/A,1/19/2005,8/14/2009,#N/A,#N/A,8/14/2009,Approved,0,V,Withdrawn,1668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2009,Approved,Variance withdrawn does not mean project withdrawn,Large
2005.0093,1,1620 montgomery st,95,#N/A,1/27/2005,8/11/2008,#N/A,#N/A,8/11/2008,Cancelled,0,E,Cancelled,1292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Large
2014.0341,1,1201 pacific av,1,#N/A,3/6/2014,,#N/A,#N/A,,,0,E,No Action/Open,-1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Open,2014,2014,,,,Small
2005.0200,2,121 09th st,20,3728069,2/23/2005,8/10/2009,65,0,8/10/2009,Approved,0,V,Approved,1629,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2009,,,Medium
2005.0221,1,2337 taraval st,2,#N/A,3/3/2005,12/11/2008,#N/A,#N/A,12/11/2008,Cancelled,0,C,Cancelled,1379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Small
2005.0226,5,60 clarendon av,1,#N/A,3/7/2005,4/28/2005,#N/A,#N/A,4/28/2005,Approved,0,D,Approved,52,0,0,1,0,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2005,,,Small
2005.0232,1,1763 - 1767 stockton st,1,#N/A,3/9/2005,3/17/2008,#N/A,#N/A,,Cancelled,0,V,Cancelled,1104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Small
2005.0233,2,49 julian avenue,8,3547032,3/9/2005,1/26/2012,45,1,1/26/2012,Approved,PL Approved,C,Approved,2514,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2005,2005,2012,,,Small
2007.0462,2,1248 leavenworth st,2,0220027,5/16/2007,7/10/2008,65,0,11/6/2007,Approved,0,C,Approved,421,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,Approved,2007,2007,2008,,,Small
2008.0135,1,1248 leavenworth st,1,0220027,1/30/2008,7/10/2008,65,0,7/10/2008,Approved,0,C,Approved,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Approved,2008,2008,2008,,,Small
2005.0252,1,"237, 239, & 241 minerva street",1,7092069,3/10/2005,1/14/2010,40,0,2/10/2010,Approved,0,C,Approved,1771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2010,,,Small
2005.0267,3,181 turk st/180 jones,32,0343014,3/16/2005,3/5/2009,120,0,3/19/2009,Approved,0,V,Approved,1450,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2009,,,Medium
2005.0285,2,717 battery st,78,#N/A,3/21/2005,8/28/2008,#N/A,#N/A,,Cancelled,0,V,Cancelled,1256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Large
2005.0287,2,5 thomas mellon cr,499,#N/A,3/23/2005,10/29/2008,#N/A,#N/A,10/29/2008,Cancelled,0,C,Cancelled,1316,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Large
2005.0288,2,120-128 bache st,10,#N/A,3/23/2005,11/17/2008,#N/A,#N/A,,Withdrawn,0,V,Cancelled,1335,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2008,,,Medium
2005.0298,3,1285 sutter st,120,0691008,3/25/2005,6/16/2008,130,0,5/15/2008,Approved,0,V,Approved,1179,1,0,0,0,0,1,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2008,,,Large
2005.0329,1,368 capp st,3,3590047,4/1/2005,1/18/2007,40,1,1/18/2007,Approved,0,D,Approved,657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2007,,,Small
2005.0351,1,700 valencia st,9,#N/A,6/1/2005,10/23/2007,#N/A,#N/A,2/9/2006,Approved,0,E,EP Complete,874,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2007,,,Small
2005.0370,1,3360 20th street,6,#N/A,8/23/2005,2/26/2009,#N/A,#N/A,,Approved,BP APPROVED,E,EP Complete,1283,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,Approved,2005,2005,2009,,,Small
2005.0392,2,631 taraval st,5,2409039,4/21/2005,1/5/2007,40,0,5/11/2010,Approved,0,V,Approved,624,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2007,,,Small
2005.0408,2,2290 3rd street,71,4059009,4/26/2005,8/8/2013,68,1,8/8/2013,Approved,BP Filed,X,Approved,3026,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2005,2005,2013,,,Large
2005.0424,2,465 tehama street,25,3732071,5/3/2005,6/26/2013,45,1,4/8/2013,,BP ISSUED,E,EP Complete,2976,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,Approved,2005,2005,2013,,,Medium
2005.0464,1,1075 folsom st,68,#N/A,5/12/2005,12/6/2010,#N/A,#N/A,5/2/2006,Disapproved,0,E,Cancelled,2034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2010,,,Large
2005.0470,4,166 townsend st,66,3788012,5/13/2005,9/30/2008,65,1,9/4/2008,Approved,0,V,Approved,1236,1,0,0,0,0,0,1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2008,,,Large
2005.0473,1,1200 19th st,1,4038009,5/16/2005,6/18/2008,40,1,7/14/2008,Approved,0,E,EP Complete,1129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2008,,,Small
2005.0474,1,2550 van ness av,109,0526021,5/17/2005,1/21/2009,65,0,,Withdrawn,0,E,EP Interim,1345,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2009,,,Large
2005.0490,2,3500 19th st,17,3588012,5/20/2005,2/21/2008,55,1,2/21/2008,Approved,0,C,Approved,1007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,Approved,2005,2005,2008,,,Medium
2005.0525,1,340 11th st,20,#N/A,6/1/2005,5/30/2014,#N/A,#N/A,,,0,E,Withdrawn,3285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cancelled,2005,2005,2014,,,Medium
